NAME,B19013_001E,state,county
"Las Animas County, Colorado",41945.0,08,071
"Yuma County, Colorado",48394.0,08,125
"Routt County, Colorado",74273.0,08,107
"Summit County, Colorado",77589.0,08,117
"Clear Creek County, Colorado",69936.0,08,019
"Delta County, Colorado",44512.0,08,029
"Pueblo County, Colorado",44634.0,08,101
"Morgan County, Colorado",51626.0,08,087
"Park County, Colorado",66861.0,08,093
"Mesa County, Colorado",53683.0,08,077
"Prowers County, Colorado",40097.0,08,099
"El Paso County, Colorado",65334.0,08,041
"Washington County, Colorado",49375.0,08,121
"Arapahoe County, Colorado",73925.0,08,005
"Broomfield County, Colorado",89624.0,08,014
"New Haven County, Connecticut",67128.0,09,009
"Tolland County, Connecticut",84916.0,09,013
"Hartford County, Connecticut",72321.0,09,003
"Windham County, Connecticut",64774.0,09,015
"Middlesex County, Connecticut",84761.0,09,007
"New Castle County, Delaware",70996.0,10,003
"Sussex County, Delaware",60853.0,10,005
"District of Columbia, District of Columbia",82604.0,11,001
"Okaloosa County, Florida",62048.0,12,091
"Taylor County, Florida",36934.0,12,123
"Washington County, Florida",37188.0,12,133
"Duval County, Florida",53473.0,12,031
"Bradford County, Florida",46197.0,12,007
"Brevard County, Florida",54359.0,12,009
"Clay County, Florida",62653.0,12,019
"Lafayette County, Florida",39543.0,12,067
"Lake County, Florida",51884.0,12,069
"Nassau County, Florida",66297.0,12,089
"Pinellas County, Florida",51454.0,12,103
"Polk County, Florida",48500.0,12,105
"St. Lucie County, Florida",49373.0,12,111
"Glades County, Florida",39879.0,12,043
"Hendry County, Florida",40728.0,12,051
"Indian River County, Florida",52336.0,12,061
"Jackson County, Florida",39002.0,12,063
"Palm Beach County, Florida",59943.0,12,099
"St. Johns County, Florida",77323.0,12,109
"Seminole County, Florida",63760.0,12,117
"Miami-Dade County, Florida",48982.0,12,086
"Bay County, Florida",51829.0,12,005
"Flagler County, Florida",53872.0,12,035
"Franklin County, Florida",42855.0,12,037
"Hamilton County, Florida",34583.0,12,047
"Liberty County, Florida",37363.0,12,077
"Sumter County, Florida",55228.0,12,119
"Gadsden County, Florida",40922.0,12,039
"Holmes County, Florida",38608.0,12,059
"Lee County, Florida",54691.0,12,071
"Marion County, Florida",43361.0,12,083
"Collier County, Florida",65675.0,12,021
"Orange County, Florida",54335.0,12,095
"Pasco County, Florida",50417.0,12,101
"Highlands County, Florida",37314.0,12,055
"Suwannee County, Florida",42686.0,12,121
"DeSoto County, Florida",35057.0,12,027
"Calhoun County, Florida",38609.0,12,013
"Columbia County, Florida",44491.0,12,023
"Dixie County, Florida",38237.0,12,029
"Putnam County, Florida",35649.0,12,107
"Union County, Florida",41770.0,12,125
"Manatee County, Florida",56036.0,12,081
"Levy County, Florida",37634.0,12,075
"Baker County, Florida",61769.0,12,003
"Volusia County, Florida",46760.0,12,127
"Leon County, Florida",51201.0,12,073
"Madison County, Florida",35509.0,12,079
"Escambia County, Florida",49286.0,12,033
"Hernando County, Florida",46030.0,12,053
"Calhoun County, Georgia",31725.0,13,037
"Macon County, Georgia",31999.0,13,193
"Bleckley County, Georgia",45029.0,13,023
"Bibb County, Georgia",39931.0,13,021
"Marion County, Georgia",44309.0,13,197
"Schley County, Georgia",41276.0,13,249
"Dooly County, Georgia",35629.0,13,093
"Franklin County, Georgia",40198.0,13,119
"Effingham County, Georgia",65153.0,13,103
"Lamar County, Georgia",41464.0,13,171
"Emanuel County, Georgia",34946.0,13,107
"Quitman County, Georgia",30000.0,13,239
"Jasper County, Georgia",43284.0,13,159
"Johnson County, Georgia",39813.0,13,167
"Liberty County, Georgia",45959.0,13,179
"Mitchell County, Georgia",37027.0,13,205
"Seminole County, Georgia",34338.0,13,253
"Tift County, Georgia",42790.0,13,277
"Twiggs County, Georgia",33037.0,13,289
"Polk County, Georgia",43491.0,13,233
"Talbot County, Georgia",36213.0,13,263
"Taylor County, Georgia",33442.0,13,269
"Terrell County, Georgia",38015.0,13,273
"Thomas County, Georgia",40112.0,13,275
"Toombs County, Georgia",36575.0,13,279
"Wilkinson County, Georgia",37583.0,13,319
"Ben Hill County, Georgia",32705.0,13,017
"Burke County, Georgia",42773.0,13,033
"Catoosa County, Georgia",55125.0,13,047
"Chattahoochee County, Georgia",46453.0,13,053
"Chattooga County, Georgia",36107.0,13,055
"Columbia County, Georgia",76938.0,13,073
"Decatur County, Georgia",39148.0,13,087
"Floyd County, Georgia",46367.0,13,115
"Forsyth County, Georgia",101743.0,13,117
"Habersham County, Georgia",49140.0,13,137
"Lowndes County, Georgia",41390.0,13,185
"Meriwether County, Georgia",36351.0,13,199
"Monroe County, Georgia",54050.0,13,207
"Sumter County, Georgia",36205.0,13,261
"Taliaferro County, Georgia",31797.0,13,265
"Baker County, Georgia",37188.0,13,007
"Butts County, Georgia",41845.0,13,035
"Candler County, Georgia",32937.0,13,043
"Carroll County, Georgia",49608.0,13,045
"Crawford County, Georgia",43257.0,13,079
"Crisp County, Georgia",35096.0,13,081
"Coweta County, Georgia",70717.0,13,077
"Cobb County, Georgia",75153.0,13,067
"Dade County, Georgia",44471.0,13,083
"Walton County, Georgia",58370.0,13,297
"Brooks County, Georgia",34322.0,13,027
"Dodge County, Georgia",35757.0,13,091
"Elbert County, Georgia",37943.0,13,105
"Fayette County, Georgia",87272.0,13,113
"Jenkins County, Georgia",27311.0,13,165
"Newton County, Georgia",53309.0,13,217
"Pickens County, Georgia",64512.0,13,227
"Colquitt County, Georgia",35472.0,13,071
"Dawson County, Georgia",65805.0,13,085
"Clayton County, Georgia",45778.0,13,063
"Hall County, Georgia",59898.0,13,139
"Heard County, Georgia",48094.0,13,149
"Hancock County, Georgia",31984.0,13,141
"McDuffie County, Georgia",39199.0,13,189
"Morgan County, Georgia",62530.0,13,211
"Dougherty County, Georgia",37633.0,13,095
"Fannin County, Georgia",45647.0,13,111
"Houston County, Georgia",58770.0,13,153
"Laurens County, Georgia",37369.0,13,175
"Spalding County, Georgia",42671.0,13,255
"Telfair County, Georgia",30288.0,13,271
"Union County, Georgia",44978.0,13,291
"Washington County, Georgia",38092.0,13,303
"White County, Georgia",46288.0,13,311
"Paulding County, Georgia",66467.0,13,223
"Pike County, Georgia",58765.0,13,231
"Richmond County, Georgia",40644.0,13,245
"Tattnall County, Georgia",38034.0,13,267
"Berrien County, Georgia",37163.0,13,019
"Walker County, Georgia",43650.0,13,295
"Gwinnett County, Georgia",67769.0,13,135
"Barrow County, Georgia",57348.0,13,013
"Charlton County, Georgia",40283.0,13,049
"Clinch County, Georgia",25236.0,13,065
"Bartow County, Georgia",55452.0,13,015
"Douglas County, Georgia",62147.0,13,097
"Grady County, Georgia",42348.0,13,131
"Jeff Davis County, Georgia",36531.0,13,161
"Montgomery County, Georgia",40728.0,13,209
"Oglethorpe County, Georgia",44927.0,13,221
"Randolph County, Georgia",30914.0,13,243
"Rockdale County, Georgia",57049.0,13,247
"Ware County, Georgia",39887.0,13,299
"Wayne County, Georgia",44869.0,13,305
"Wheeler County, Georgia",27626.0,13,309
"Wilcox County, Georgia",36077.0,13,315
"Baldwin County, Georgia",39426.0,13,009
"Bulloch County, Georgia",41789.0,13,031
"Clarke County, Georgia",36889.0,13,059
"Echols County, Georgia",34447.0,13,101
"Glynn County, Georgia",50672.0,13,127
"Haralson County, Georgia",46353.0,13,143
"Jefferson County, Georgia",34300.0,13,163
"Jones County, Georgia",53155.0,13,169
"Murray County, Georgia",45238.0,13,213
"Muscogee County, Georgia",45389.0,13,215
"Rabun County, Georgia",40902.0,13,241
"Stewart County, Georgia",25385.0,13,259
"Treutlen County, Georgia",37606.0,13,283
"Irwin County, Georgia",32339.0,13,155
"Atkinson County, Georgia",34877.0,13,003
"Bacon County, Georgia",36964.0,13,005
"Brantley County, Georgia",37031.0,13,025
"Washington County, Idaho",37206.0,16,087
"Cassia County, Idaho",50918.0,16,031
"Gem County, Idaho",43001.0,16,045
"Valley County, Idaho",55299.0,16,085
"Adams County, Idaho",45319.0,16,003
"Nez Perce County, Idaho",54174.0,16,069
"Kootenai County, Idaho",54457.0,16,055
"Lewis County, Idaho",41326.0,16,061
"Butte County, Idaho",42250.0,16,023
"Twin Falls County, Idaho",50778.0,16,083
"Owyhee County, Idaho",40430.0,16,073
"Boise County, Idaho",53942.0,16,015
"Caribou County, Idaho",59611.0,16,029
"Ada County, Idaho",63137.0,16,001
"Bannock County, Idaho",49739.0,16,005
"Bingham County, Idaho",51288.0,16,011
"Camas County, Idaho",38393.0,16,025
"Canyon County, Idaho",49143.0,16,027
"Jefferson County, Idaho",60162.0,16,051
"Latah County, Idaho",45466.0,16,057
"Payette County, Idaho",50289.0,16,075
"Benewah County, Idaho",46507.0,16,009
"Clark County, Idaho",35341.0,16,033
"Elmore County, Idaho",46715.0,16,039
"Fremont County, Idaho",53311.0,16,043
"Shoshone County, Idaho",39091.0,16,079
"Idaho County, Idaho",39113.0,16,049
"Hawaii County, Hawaii",59297.0,15,001
"Maui County, Hawaii",77117.0,15,009
"Kauai County, Hawaii",78482.0,15,007
"Kalawao County, Hawaii",61875.0,15,005
"Jersey County, Illinois",56747.0,17,083
"Putnam County, Illinois",65034.0,17,155
"De Witt County, Illinois",55591.0,17,039
"Fayette County, Illinois",44432.0,17,051
"Lee County, Illinois",57901.0,17,103
"Logan County, Illinois",57899.0,17,107
"Macoupin County, Illinois",53778.0,17,117
"Richland County, Illinois",48724.0,17,159
"Saline County, Illinois",41167.0,17,165
"Washington County, Illinois",59469.0,17,189
"Montgomery County, Illinois",50304.0,17,135
"Whiteside County, Illinois",53828.0,17,195
"Adams County, Illinois",51398.0,17,001
"Clinton County, Illinois",65010.0,17,027
"DeKalb County, Illinois",61086.0,17,037
"Edwards County, Illinois",49766.0,17,047
"Jasper County, Illinois",54951.0,17,079
"Jefferson County, Illinois",47617.0,17,081
"Will County, Illinois",83504.0,17,197
"Williamson County, Illinois",49053.0,17,199
"Douglas County, Illinois",54218.0,17,041
"Fulton County, Illinois",50180.0,17,057
"Greene County, Illinois",46052.0,17,061
"Hardin County, Illinois",43081.0,17,069
"Henry County, Illinois",57250.0,17,073
"Knox County, Illinois",43709.0,17,095
"Lake County, Illinois",86244.0,17,097
"Massac County, Illinois",42604.0,17,127
"Scott County, Illinois",53973.0,17,171
"Cass County, Illinois",51997.0,17,017
"LaSalle County, Illinois",56243.0,17,099
"Hancock County, Illinois",51549.0,17,067
"Grundy County, Illinois",74140.0,17,063
"Kankakee County, Illinois",57981.0,17,091
"DuPage County, Illinois",88711.0,17,043
"Sangamon County, Illinois",60466.0,17,167
"Menard County, Illinois",69102.0,17,129
"Stephenson County, Illinois",48016.0,17,177
"Cook County, Illinois",62088.0,17,031
"Ogle County, Illinois",59707.0,17,141
"Morgan County, Illinois",48508.0,17,137
"White County, Illinois",47773.0,17,193
"Woodford County, Illinois",71867.0,17,203
"Henderson County, Illinois",52712.0,17,071
"McHenry County, Illinois",84803.0,17,111
"McLean County, Illinois",65813.0,17,113
"Perry County, Illinois",48298.0,17,145
"Pike County, Illinois",42664.0,17,149
"Rock Island County, Illinois",52630.0,17,161
"St. Clair County, Illinois",53681.0,17,163
"Wabash County, Illinois",51432.0,17,185
"Calhoun County, Illinois",54392.0,17,013
"Cumberland County, Illinois",53376.0,17,035
"Jo Daviess County, Illinois",57083.0,17,085
"Kane County, Illinois",76912.0,17,089
"Lawrence County, Illinois",45654.0,17,101
"Brown County, Illinois",58762.0,17,009
"Marshall County, Illinois",55901.0,17,123
"Iroquois County, Illinois",51825.0,17,075
"Christian County, Illinois",52415.0,17,021
"Clay County, Illinois",48691.0,17,025
"Gallatin County, Illinois",42500.0,17,059
"Jackson County, Illinois",37802.0,17,077
"Monroe County, Illinois",81268.0,17,133
"Peoria County, Illinois",54770.0,17,143
"Union County, Illinois",49182.0,17,181
"Winnebago County, Illinois",52743.0,17,201
"Piatt County, Illinois",69271.0,17,147
"Pulaski County, Illinois",33799.0,17,153
"Schuyler County, Illinois",46151.0,17,169
"Stark County, Illinois",52260.0,17,175
"Edgar County, Illinois",51109.0,17,045
"Bond County, Illinois",58097.0,17,005
"Boone County, Illinois",66898.0,17,007
"Bureau County, Illinois",55940.0,17,011
"Carroll County, Illinois",51228.0,17,015
"Coles County, Illinois",44071.0,17,029
"Crawford County, Illinois",49233.0,17,033
"Monroe County, Indiana",47075.0,18,105
"Fountain County, Indiana",49887.0,18,045
"Elkhart County, Indiana",55399.0,18,039
"Crawford County, Indiana",43875.0,18,025
"Cass County, Indiana",47545.0,18,017
"Marion County, Indiana",46692.0,18,097
"Clay County, Indiana",53021.0,18,021
"Hendricks County, Indiana",78355.0,18,063
"Franklin County, Indiana",58382.0,18,047
"Grant County, Indiana",42593.0,18,053
"Jackson County, Indiana",49506.0,18,071
"Howard County, Indiana",50869.0,18,067
"Owen County, Indiana",48667.0,18,119
"Randolph County, Indiana",45601.0,18,135
"Whitley County, Indiana",61153.0,18,183
"Brown County, Indiana",61455.0,18,013
"Clinton County, Indiana",52488.0,18,023
"Union County, Indiana",48227.0,18,161
"Lawrence County, Indiana",52092.0,18,093
"Daviess County, Indiana",51032.0,18,027
"Dearborn County, Indiana",65096.0,18,029
"Knox County, Indiana",46457.0,18,083
"Perry County, Indiana",51064.0,18,123
"Pulaski County, Indiana",48370.0,18,131
"Posey County, Indiana",62583.0,18,129
"Warren County, Indiana",61148.0,18,171
"Vermillion County, Indiana",48377.0,18,165
"Allen County, Indiana",53402.0,18,003
"Decatur County, Indiana",54622.0,18,031
"Floyd County, Indiana",61754.0,18,043
"Jennings County, Indiana",49801.0,18,079
"Johnson County, Indiana",68712.0,18,081
"Morgan County, Indiana",62462.0,18,109
"Gibson County, Indiana",52620.0,18,051
"Orange County, Indiana",45341.0,18,117
"Kosciusko County, Indiana",58402.0,18,085
"Marshall County, Indiana",54229.0,18,099
"Vanderburgh County, Indiana",46943.0,18,163
"Blackford County, Indiana",42217.0,18,009
"Scott County, Indiana",47123.0,18,143
"Harrison County, Indiana",57132.0,18,061
"LaPorte County, Indiana",51101.0,18,091
"Wabash County, Indiana",50637.0,18,169
"Jasper County, Indiana",59574.0,18,073
"Martin County, Indiana",51224.0,18,101
"Porter County, Indiana",68044.0,18,127
"Shelby County, Indiana",59214.0,18,145
"Ripley County, Indiana",56295.0,18,137
"Spencer County, Indiana",56998.0,18,147
"Sullivan County, Indiana",46517.0,18,153
"Tipton County, Indiana",55479.0,18,159
"Tippecanoe County, Indiana",51844.0,18,157
"Vigo County, Indiana",43859.0,18,167
"Warrick County, Indiana",70648.0,18,173
"Hamilton County, Indiana",94644.0,18,057
"DeKalb County, Indiana",53808.0,18,033
"LaGrange County, Indiana",60675.0,18,087
"Bartholomew County, Indiana",59045.0,18,005
"Rush County, Indiana",50535.0,18,139
"Boone County, Indiana",80567.0,18,011
"Fulton County, Indiana",49333.0,18,049
"Lake County, Indiana",54249.0,18,089
"Montgomery County, Indiana",53610.0,18,107
"Noble County, Indiana",55033.0,18,113
"Adams County, Indiana",51713.0,18,001
"Fayette County, Indiana",43317.0,18,041
"Delaware County, Iowa",61179.0,19,055
"Wayne County, Iowa",45017.0,19,185
"Linn County, Iowa",64862.0,19,113
"Scott County, Iowa",58803.0,19,163
"O'Brien County, Iowa",53045.0,19,141
"Benton County, Iowa",65475.0,19,011
"Dubuque County, Iowa",61321.0,19,061
"Hamilton County, Iowa",56273.0,19,079
"Pocahontas County, Iowa",49877.0,19,151
"Union County, Iowa",47518.0,19,175
"Van Buren County, Iowa",47083.0,19,177
"Ringgold County, Iowa",52005.0,19,159
"Davis County, Iowa",58464.0,19,051
"Adair County, Iowa",51859.0,19,001
"Audubon County, Iowa",50397.0,19,009
"Clarke County, Iowa",51571.0,19,039
"Ida County, Iowa",55969.0,19,093
"Keokuk County, Iowa",51043.0,19,107
"Monroe County, Iowa",49549.0,19,135
"Wapello County, Iowa",45233.0,19,179
"Sioux County, Iowa",67178.0,19,167
"Calhoun County, Iowa",50800.0,19,025
"Cedar County, Iowa",65791.0,19,031
"Cerro Gordo County, Iowa",52902.0,19,033
"Greene County, Iowa",54050.0,19,073
"Hardin County, Iowa",53872.0,19,083
"Lucas County, Iowa",50206.0,19,117
"Winnebago County, Iowa",51002.0,19,189
"Palo Alto County, Iowa",52462.0,19,147
"Appanoose County, Iowa",41111.0,19,007
"Iowa County, Iowa",58570.0,19,095
"Jasper County, Iowa",55727.0,19,099
"Winneshiek County, Iowa",62820.0,19,191
"Poweshiek County, Iowa",53520.0,19,157
"Marshall County, Iowa",54027.0,19,127
"Boone County, Iowa",61111.0,19,015
"Bremer County, Iowa",68023.0,19,017
"Howard County, Iowa",52742.0,19,089
"Emmet County, Iowa",48542.0,19,063
"Hancock County, Iowa",61167.0,19,081
"Madison County, Iowa",64512.0,19,121
"Marion County, Iowa",58492.0,19,125
"Wright County, Iowa",50198.0,19,197
"Madison County, Ohio",65264.0,39,097
"Muskingum County, Ohio",45276.0,39,119
"Dakota County, Minnesota",83288.0,27,037
"Lyon County, Minnesota",55525.0,27,083
"Renville County, Minnesota",57886.0,27,129
"Cook County, Minnesota",52271.0,27,031
"Meeker County, Minnesota",61856.0,27,093
"Pennington County, Minnesota",59036.0,27,113
"Wilkin County, Minnesota",54935.0,27,167
"Clay County, Minnesota",65000.0,27,027
"Fillmore County, Minnesota",59451.0,27,045
"Polk County, Minnesota",57151.0,27,119
"Roseau County, Minnesota",59644.0,27,135
"Watonwan County, Minnesota",51097.0,27,165
"Big Stone County, Minnesota",51920.0,27,011
"Cass County, Minnesota",50173.0,27,021
"Goodhue County, Minnesota",64765.0,27,049
"Jackson County, Minnesota",57010.0,27,063
"Nobles County, Minnesota",54149.0,27,105
"Sherburne County, Minnesota",85818.0,27,141
"Carver County, Minnesota",97895.0,27,019
"Itasca County, Minnesota",53022.0,27,061
"Ramsey County, Minnesota",62304.0,27,123
"Winona County, Minnesota",55529.0,27,169
"Madison County, Mississippi",71690.0,28,089
"Marion County, Mississippi",31446.0,28,091
"Titus County, Texas",46698.0,48,449
"Liberty County, Texas",49850.0,48,291
"Wise County, Texas",61709.0,48,497
"Jim Wells County, Texas",42005.0,48,249
"Dimmit County, Texas",27832.0,48,127
"Fort Bend County, Texas",95561.0,48,157
"Irion County, Texas",54706.0,48,235
"Cooke County, Texas",57646.0,48,097
"Dawson County, Texas",44657.0,48,115
"Burleson County, Texas",56235.0,48,051
"Jefferson County, Texas",48463.0,48,245
"Oldham County, Texas",63315.0,48,359
"El Paso County, Texas",44597.0,48,141
"Terrell County, Texas",33750.0,48,443
"Uvalde County, Texas",41752.0,48,463
"Archer County, Texas",64476.0,48,009
"Hidalgo County, Texas",38398.0,48,215
"Somervell County, Texas",53162.0,48,425
"Tooele County, Utah",71020.0,49,045
"Haskell County, Texas",46013.0,48,207
"Mills County, Texas",41827.0,48,333
"Newton County, Texas",40950.0,48,351
"Summit County, Utah",100453.0,49,043
"Piute County, Utah",39440.0,49,031
"Beaver County, Utah",54212.0,49,001
"Sanpete County, Utah",51720.0,49,039
"Utah County, Utah",70408.0,49,049
"Franklin County, Vermont",64258.0,50,011
"Bennington County, Vermont",53040.0,50,003
"Essex County, Vermont",41045.0,50,009
"Buena Vista city, Virginia",34273.0,51,530
"Petersburg city, Virginia",36135.0,51,730
"Fairfax city, Virginia",111574.0,51,600
"Manassas city, Virginia",78462.0,51,683
"Suffolk city, Virginia",70664.0,51,800
"Chesterfield County, Virginia",80214.0,51,041
"Isle of Wight County, Virginia",71376.0,51,093
"Franklin city, Virginia",40375.0,51,620
"Charlottesville city, Virginia",58933.0,51,540
"Henrico County, Virginia",68572.0,51,087
"King William County, Virginia",68720.0,51,101
"Louisa County, Virginia",59343.0,51,109
"Prince Edward County, Virginia",46189.0,51,147
"Richmond County, Virginia",49831.0,51,159
"Spotsylvania County, Virginia",85330.0,51,177
"Clarke County, Virginia",77936.0,51,043
"Mecklenburg County, Virginia",42025.0,51,117
"Augusta County, Virginia",61305.0,51,015
"Dickenson County, Virginia",29226.0,51,051
"Loudoun County, Virginia",136268.0,51,107
"Roanoke County, Virginia",65467.0,51,161
"Colonial Heights city, Virginia",53716.0,51,570
"Bland County, Virginia",50511.0,51,021
"Buckingham County, Virginia",46261.0,51,029
"Covington city, Virginia",39432.0,51,580
"Virginia Beach city, Virginia",74186.0,51,810
"Galax city, Virginia",31938.0,51,640
"Westmoreland County, Virginia",54268.0,51,193
"Pulaski County, Virginia",52638.0,51,155
"Danville city, Virginia",36301.0,51,590
"Amherst County, Virginia",49170.0,51,009
"Bath County, Virginia",46137.0,51,017
"Newport News city, Virginia",51884.0,51,700
"Lynchburg city, Virginia",43374.0,51,680
"Martinsville city, Virginia",33224.0,51,690
"Essex County, Virginia",52681.0,51,057
"Staunton city, Virginia",48049.0,51,790
"Radford city, Virginia",36743.0,51,750
"Craig County, Virginia",55484.0,51,045
"Giles County, Virginia",52478.0,51,071
"Rappahannock County, Virginia",68438.0,51,157
"Ritchie County, West Virginia",44472.0,54,085
"Lincoln County, West Virginia",37679.0,54,043
"Putnam County, West Virginia",59626.0,54,079
"Boone County, West Virginia",38642.0,54,005
"Marshall County, West Virginia",43918.0,54,051
"Tucker County, West Virginia",45655.0,54,093
"Pleasants County, West Virginia",48563.0,54,073
"Roane County, West Virginia",34300.0,54,087
"Wood County, West Virginia",45958.0,54,107
"Mason County, West Virginia",40347.0,54,053
"Jefferson County, West Virginia",76503.0,54,037
"Logan County, West Virginia",38123.0,54,045
"Jefferson County, Washington",54471.0,53,031
"Pacific County, Washington",44846.0,53,049
"Skamania County, Washington",58598.0,53,059
"Clallam County, Washington",49913.0,53,009
"Klickitat County, Washington",54056.0,53,039
"Douglas County, Washington",60452.0,53,017
"Pierce County, Washington",67868.0,53,053
"Walla Walla County, Washington",56533.0,53,071
"Snohomish County, Washington",82751.0,53,061
"Thurston County, Washington",69592.0,53,067
"Clark County, Washington",71636.0,53,011
"Adams County, Washington",49142.0,53,001
"Skagit County, Washington",62865.0,53,057
"Lincoln County, Washington",50744.0,53,043
"Taylor County, Wisconsin",51698.0,55,119
"Price County, Wisconsin",46742.0,55,099
"Milwaukee County, Wisconsin",48742.0,55,079
"Dunn County, Wisconsin",56268.0,55,033
"Green County, Wisconsin",62699.0,55,045
"Shawano County, Wisconsin",54143.0,55,115
"Menominee County, Wisconsin",43872.0,55,078
"Buffalo County, Wisconsin",57134.0,55,011
"La Crosse County, Wisconsin",55479.0,55,063
"Eau Claire County, Wisconsin",55711.0,55,035
"Polk County, Wisconsin",56932.0,55,095
"Waukesha County, Wisconsin",84331.0,55,133
"Vilas County, Wisconsin",44285.0,55,125
"Juneau County, Wisconsin",51056.0,55,057
"Washington County, Wisconsin",74062.0,55,131
"Dane County, Wisconsin",70541.0,55,025
"Fond du Lac County, Wisconsin",59373.0,55,039
"Pepin County, Wisconsin",53140.0,55,091
"Portage County, Wisconsin",57368.0,55,097
"Lincoln County, Wyoming",64519.0,56,023
"Laramie County, Wyoming",64220.0,56,021
"Juana D�az Municipio, Puerto Rico",20845.0,72,075
"Santa Isabel Municipio, Puerto Rico",17640.0,72,133
"Guayama Municipio, Puerto Rico",16374.0,72,057
"Gurabo Municipio, Puerto Rico",33661.0,72,063
"Lo�za Municipio, Puerto Rico",17402.0,72,087
"Aguadilla Municipio, Puerto Rico",16693.0,72,005
"Las Mar�as Municipio, Puerto Rico",13435.0,72,083
"Villalba Municipio, Puerto Rico",19855.0,72,149
"Carolina Municipio, Puerto Rico",29434.0,72,031
"Corozal Municipio, Puerto Rico",15088.0,72,047
"Ponce Municipio, Puerto Rico",17173.0,72,113
"Toa Baja Municipio, Puerto Rico",24899.0,72,137
"Aguada Municipio, Puerto Rico",16347.0,72,003
"Ciales Municipio, Puerto Rico",15071.0,72,039
"Cidra Municipio, Puerto Rico",19949.0,72,041
"Luquillo Municipio, Puerto Rico",20829.0,72,089
"San Lorenzo Municipio, Puerto Rico",18821.0,72,129
"Jayuya Municipio, Puerto Rico",15424.0,72,073
"R�o Grande Municipio, Puerto Rico",22509.0,72,119
"Vega Baja Municipio, Puerto Rico",19096.0,72,145
"Guayanilla Municipio, Puerto Rico",16922.0,72,059
"Lajas Municipio, Puerto Rico",13747.0,72,079
"Marion County, Alabama",35392.0,01,093
"Jefferson County, Alabama",51979.0,01,073
"Franklin County, Alabama",40459.0,01,059
"Cherokee County, Alabama",41014.0,01,019
"Dallas County, Alabama",31602.0,01,047
"Macon County, Alabama",32074.0,01,087
"Shelby County, Alabama",75761.0,01,117
"Baldwin County, Alabama",55962.0,01,003
"Houston County, Alabama",45496.0,01,069
"Tuscaloosa County, Alabama",52221.0,01,125
"Clay County, Alabama",41225.0,01,027
"Pike County, Alabama",34678.0,01,109
"Coosa County, Alabama",38301.0,01,037
"Hale County, Alabama",30571.0,01,065
"Escambia County, Alabama",35000.0,01,053
"Butler County, Alabama",39109.0,01,013
"Perry County, Alabama",23561.0,01,105
"Conecuh County, Alabama",33177.0,01,035
"Bibb County, Alabama",45340.0,01,007
"Chambers County, Alabama",39872.0,01,017
"Fayette County, Alabama",37458.0,01,057
"Blount County, Alabama",48695.0,01,009
"Autauga County, Alabama",58786.0,01,001
"Geneva County, Alabama",38142.0,01,061
"Valdez-Cordova Census Area, Alaska",82306.0,02,261
"Hoonah-Angoon Census Area, Alaska",63603.0,02,105
"Wrangell City and Borough, Alaska",57583.0,02,275
"Pima County, Arizona",51037.0,04,019
"Gila County, Arizona",42092.0,04,007
"Cochise County, Arizona",48649.0,04,003
"Apache County, Arizona",32963.0,04,001
"Yavapai County, Arizona",50180.0,04,025
"Navajo County, Arizona",40054.0,04,017
"Pulaski County, Arkansas",50093.0,05,119
"Clay County, Arkansas",33935.0,05,021
"Dallas County, Arkansas",36628.0,05,039
"Randolph County, Arkansas",36870.0,05,121
"Boone County, Arkansas",43262.0,05,009
"Independence County, Arkansas",43523.0,05,063
"Grant County, Arkansas",51920.0,05,053
"Faulkner County, Arkansas",51930.0,05,045
"Marion County, Arkansas",35518.0,05,089
"Searcy County, Arkansas",36390.0,05,129
"Crawford County, Arkansas",46619.0,05,033
"Hot Spring County, Arkansas",41262.0,05,059
"Madison County, Arkansas",43891.0,05,087
"Howard County, Arkansas",35900.0,05,061
"Mississippi County, Arkansas",37237.0,05,093
"Union County, Arkansas",44000.0,05,139
"Geauga County, Ohio",79956.0,39,055
"Monroe County, Ohio",43956.0,39,111
"Lake County, Ohio",63475.0,39,085
"Clark County, Ohio",48502.0,39,023
"Holmes County, Ohio",62111.0,39,075
"Warren County, Ohio",83330.0,39,165
"Ashland County, Ohio",52730.0,39,005
"Seminole County, Oklahoma",38706.0,40,133
"Blaine County, Oklahoma",50391.0,40,011
"Coal County, Oklahoma",40000.0,40,029
"Kingfisher County, Oklahoma",60656.0,40,073
"Marshall County, Oklahoma",45828.0,40,095
"Nowata County, Oklahoma",41895.0,40,105
"Rogers County, Oklahoma",62949.0,40,131
"Alfalfa County, Oklahoma",59569.0,40,003
"Cleveland County, Oklahoma",62863.0,40,027
"Atoka County, Oklahoma",38821.0,40,005
"Dewey County, Oklahoma",50037.0,40,043
"Logan County, Oklahoma",62035.0,40,083
"Washington County, Oklahoma",52103.0,40,147
"Haskell County, Oklahoma",39375.0,40,061
"Okmulgee County, Oklahoma",42175.0,40,111
"Jefferson County, Oklahoma",37319.0,40,067
"Garvin County, Oklahoma",45066.0,40,049
"Pontotoc County, Oklahoma",49235.0,40,123
"Hughes County, Oklahoma",39265.0,40,063
"Comanche County, Oklahoma",52227.0,40,031
"Pawnee County, Oklahoma",47413.0,40,117
"Douglas County, Oregon",45812.0,41,019
"Polk County, Oregon",58344.0,41,053
"Deschutes County, Oregon",63680.0,41,017
"Yamhill County, Oregon",59484.0,41,071
"Klamath County, Oregon",43522.0,41,035
