Year,LocationAbbr,LocationDesc,Question,Category,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,Response,DataValueType,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,WeightedNumber,FootnoteText,Url,FootnoteType
2018,HHS3,HHS Region 3,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence (%),9.8,,,8.5,11.2,270532,,,
2018,HHS3,HHS Region 3,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence (%),18.5,,,13.7,24.4,223930,,,
2018,HHS3,HHS Region 3,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence (%),7.4,,,5.4,10.2,87052,,,
2018,HHS4,HHS Region 4,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence (%),10.3,,,9.7,11,2038201,,,
2018,HHS4,HHS Region 4,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence (%),13.7,,,12.5,15.1,988553,,,
2018,HHS4,HHS Region 4,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence (%),15.9,,,13.2,19.1,721091,,,
2018,HHS4,HHS Region 4,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence (%),12.8,,,10.3,15.7,200612,,,
2018,HHS5,HHS Region 5,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence (%),7.3,,,6.9,7.8,1560531,,,
2018,HHS5,HHS Region 5,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence (%),10.7,,,9.2,12.4,306435,,,
2018,HHS5,HHS Region 5,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Status,No Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence (%),14,,,11.9,16.4,296388,,,
